Gene_ID	Trifoliate	Leaves	Roots
Glysoja.09G023722	0.055009	0.155388	0.108502
Glysoja.09G023723	0	0	0
Glysoja.09G023724	0	0	0
Glysoja.09G023725	0	0	0
Glysoja.09G023726	0	0	0
Glysoja.09G023727	0	0	0
Glysoja.09G023728	0	0	0
Glysoja.09G023729	0	0	0
Glysoja.09G023730	0	0	0
Glysoja.09G023731	0	0	0
Glysoja.09G023732	0	0	0
Glysoja.09G023733	0	0	0
Glysoja.09G023734	0	0	0
Glysoja.09G023735	0	0	0
Glysoja.09G023736	0	0	0
Glysoja.09G023737	0	0	0
Glysoja.09G023738	0	0	0
Glysoja.09G023739	0	0	0
Glysoja.09G023740	0	0	0
Glysoja.09G023741	0.190429	0	0.099325
Glysoja.09G023744	0.13325	0	0.144231
Glysoja.09G023745	0.931107	0	0
Glysoja.09G023746	0.12254	0.339283	0.903521
Glysoja.09G023747	0	0	0
Glysoja.09G023748	0	0.066715	0.164186
Glysoja.09G023751	0	0	0
Glysoja.09G023752	0	0	0
Glysoja.09G023753	0	0	0
Glysoja.09G023755	0	0	0
Glysoja.09G023756	0	0	0
Glysoja.09G023757	0	0	0
Glysoja.09G023758	0	0	0
Glysoja.09G023759	0	0	0
Glysoja.09G023767	0	0	0.163945
Glysoja.09G023770	0	0	0
Glysoja.09G023771	0.400517	0.227116	0.412747
Glysoja.09G023773	0	0	0
Glysoja.09G023774	0	0	0
Glysoja.09G023775	0.403336	0.861436	0.46216
Glysoja.09G023776	0.825789	0.763897	0.539812
Glysoja.09G023778	0.24494	0.220026	0
Glysoja.09G023779	0	0	0
Glysoja.09G023781	0	0	0
Glysoja.09G023782	0	0	0
Glysoja.09G023787	0	0	0
Glysoja.09G023788	0	0	0
Glysoja.09G023789	0	0	0
Glysoja.09G023792	0	0	0
Glysoja.09G023793	0.031041	0	0
Glysoja.09G023794	0	0	0
Glysoja.09G023795	0	0	0
Glysoja.09G023797	0.535889	0.696378	0
Glysoja.09G023798	0	0	0
Glysoja.09G023799	0	0	0
Glysoja.09G023800	0	0	0
Glysoja.09G023801	0	0	0
Glysoja.09G023802	0	0	0
Glysoja.09G023803	0	0	0
Glysoja.09G023804	0	0	0
Glysoja.09G023805	0	0	0
Glysoja.09G023806	0	0	0
Glysoja.09G023807	0	0	0
Glysoja.09G023808	0	0	0
Glysoja.09G023809	0	0	0
Glysoja.09G023810	0	0	0
Glysoja.09G023811	0	0	0
Glysoja.09G023812	0	0	0
Glysoja.09G023814	0	0	0
Glysoja.09G023815	0	0	0
Glysoja.09G023817	0	0	0
Glysoja.09G023821	0	0	0
Glysoja.09G023822	0	0	0
Glysoja.09G023823	0.21687	0.117975	0.956164
Glysoja.09G023825	0.055148	0.028636	0.028335
Glysoja.09G023826	0	0	0
Glysoja.09G023827	0	0	0
Glysoja.09G023828	0	0	0
Glysoja.09G023830	0	0	0
Glysoja.09G023832	0	0	0
Glysoja.09G023838	0	0	0
Glysoja.09G023839	0	0	0
Glysoja.09G023842	0.360902	0.420396	0.485416
Glysoja.09G023843	0	0	0
Glysoja.09G023844	0	0	0
Glysoja.09G023845	0.181807	0.088643	0
Glysoja.09G023846	0.91893	0.671379	1.190852
Glysoja.09G023847	0	0	0
Glysoja.09G023852	0	0	0
Glysoja.09G023853	0	0	0
Glysoja.09G023854	0	0	0
Glysoja.09G023856	0	0	0.497263
Glysoja.09G023857	0	0	0
Glysoja.09G023858	0	0	0
Glysoja.09G023859	0	0	0
Glysoja.09G023860	0	0	0
Glysoja.09G023861	0	0	0.302952
Glysoja.09G023862	0	0	0
Glysoja.09G023863	0	0	0
Glysoja.09G023865	0.572876	0.083042	0.50935
Glysoja.09G023867	0	0	0
Glysoja.09G023871	0	0	0
Glysoja.09G023872	0.018245	0.02	0
Glysoja.09G023875	0.536512	0.799163	0.719872
Glysoja.09G023876	0	0	0
Glysoja.09G023877	0.507716	0.680847	1.645736
Glysoja.09G023882	0	0	0
Glysoja.09G023883	0	0	0
Glysoja.09G023887	0	0	0
Glysoja.09G023892	0.286262	0.208024	0.365267
Glysoja.09G023896	0	0	0
Glysoja.09G023898	0	0	0
Glysoja.09G023899	0	0	0
Glysoja.09G023900	0.240836	0.192257	0.18015
Glysoja.09G023901	0	0	0
Glysoja.09G023902	0.621291	0.096783	0.671789
Glysoja.09G023903	0	0	0.303849
Glysoja.09G023904	0	0	0
Glysoja.09G023905	0	0	0
Glysoja.09G023906	0	0	0
Glysoja.09G023908	0	0	0
Glysoja.09G023909	0	0	0
Glysoja.09G023914	0.233152	0	0.294141
Glysoja.09G023917	0	0.211772	0.360411
Glysoja.09G023918	0	0	0
Glysoja.09G023919	0	0	0
Glysoja.09G023920	0	0	0
Glysoja.09G023923	0	0	0
Glysoja.09G023925	0	0	0
Glysoja.09G023927	0	0	0
Glysoja.09G023930	0	0	0
Glysoja.09G023931	0	0	0
Glysoja.09G023933	0	0	0
Glysoja.09G023937	0	0	0
Glysoja.09G023938	0.505227	0.761167	0.730676
Glysoja.09G023939	0	0	0
Glysoja.09G023940	0	0	0
Glysoja.09G023941	0	0	0
Glysoja.09G023942	0	0	0
Glysoja.09G023943	0	0	0
Glysoja.09G023944	0.975462	0.648263	0.861577
Glysoja.09G023945	0	0	0
Glysoja.09G023946	0	0	0
Glysoja.09G023949	0	0	0
Glysoja.09G023950	0	0	0
Glysoja.09G023952	0	0	0
Glysoja.09G023953	0.032181	0.065727	0
Glysoja.09G023954	0	0	0.028852
Glysoja.09G023956	0	0	0
Glysoja.09G023957	0.407421	0.092043	0
Glysoja.09G023958	0.060529	0	0.028586
Glysoja.09G023959	0	0	0
Glysoja.09G023960	0	0	0
Glysoja.09G023961	0	0	0
Glysoja.09G023962	0	0.023489	0
Glysoja.09G023963	0	0	0
Glysoja.09G023964	0	0	0
Glysoja.09G023967	0	0	0
Glysoja.09G023968	0.281182	0.445822	0
Glysoja.09G023970	0	0	0
Glysoja.09G023972	0	0	0
Glysoja.09G023974	0.224769	0	0
Glysoja.09G023977	0	0	0
Glysoja.09G023978	0	0	0.073061
Glysoja.09G023979	0	0	0
Glysoja.09G023980	0	0	0
Glysoja.09G023981	0	0	0
Glysoja.09G023982	0	0	0
Glysoja.09G023983	0.290793	0.210657	0.286167
Glysoja.09G023984	0	0	0
Glysoja.09G023985	0	0	0
Glysoja.09G023989	0	0	0
Glysoja.09G023994	0	0.064198	0
Glysoja.09G023995	0	0	0
Glysoja.09G023996	0.106798	0.036971	0.470162
Glysoja.09G023997	0	0	0
Glysoja.09G023999	0.698089	0.5393	0
Glysoja.09G024000	0	0	0
Glysoja.09G024001	0	0.308769	0.021033
Glysoja.09G024002	0.022447	0.023312	0.056196
Glysoja.09G024003	0	0	0
Glysoja.09G024004	0	0	0
Glysoja.09G024005	0	0	0
Glysoja.09G024007	0	0	0
Glysoja.09G024008	0	0	0
Glysoja.09G024010	0	0	0
Glysoja.09G024012	0	0	0
Glysoja.09G024013	0.069725	0	0
Glysoja.09G024014	0	0	0
Glysoja.09G024016	0	0	0
Glysoja.09G024019	0.078894	0.027372	0
Glysoja.09G024021	0	0	0
Glysoja.09G024024	0	0	0.459182
Glysoja.09G024029	0	0	0.129547
Glysoja.09G024030	0	0	0
Glysoja.09G024031	0.363407	0.069461	0.069192
Glysoja.09G024032	0.778707	0	0
Glysoja.09G024033	0.201817	0	0.242333
Glysoja.09G024034	0	0.231385	0.046159
Glysoja.09G024035	0	0	0
Glysoja.09G024036	0	0	0
Glysoja.09G024037	0	0	0
Glysoja.09G024039	0	0	0
Glysoja.09G024041	0	0	0
Glysoja.09G024042	0	0	0
Glysoja.09G024044	0	0	0
Glysoja.09G024045	0	0	0
Glysoja.09G024047	0	0	0
Glysoja.09G024048	0	0	0
Glysoja.09G024049	0	0	0
Glysoja.09G024050	0	0	0
Glysoja.09G024054	0	0	0
Glysoja.09G024057	0	0	0
Glysoja.09G024058	0	0	0
Glysoja.09G024060	0	0	0
Glysoja.09G024063	0.096869	0.05098	0.050105
Glysoja.09G024065	0	0	0
Glysoja.09G024066	0.211598	0.156405	0.057986
Glysoja.09G024069	0	0	0
Glysoja.09G024070	0	0	0
Glysoja.09G024071	0	0	0
Glysoja.09G024073	0	0	0
Glysoja.09G024074	0	0	0
Glysoja.09G024076	0	0	0
Glysoja.09G024077	0	0	0
Glysoja.09G024080	0	0	0
Glysoja.09G024081	0	0	0
Glysoja.09G024085	0.953089	0.496605	0.134528
Glysoja.09G024087	0	0	0
Glysoja.09G024090	0.825434	0.499495	0.362599
Glysoja.09G024092	0	0	0
Glysoja.09G024093	0	0	0
Glysoja.09G024094	0	0	0
Glysoja.09G024097	0	0	0
Glysoja.09G024098	0.550912	0.411486	0.768516
Glysoja.09G024099	0	0	0.077598
Glysoja.09G024100	0	0	0.121768
Glysoja.09G024101	0	0	0
Glysoja.09G024102	1.063984	0.260284	0.705606
Glysoja.09G024108	0	0	0
Glysoja.09G024111	0	0.149585	0
Glysoja.09G024112	0	0	0
Glysoja.09G024113	0	0.525178	0
Glysoja.09G024114	0	0	0
Glysoja.09G024115	0	0	0
Glysoja.09G024116	0	0	0
Glysoja.09G024117	0	0	0
Glysoja.09G024118	0	0	0
Glysoja.09G024119	0.293505	0.298616	0.117256
Glysoja.09G024120	0	0.120385	0
Glysoja.09G024122	0	0	0
Glysoja.09G024123	0.511161	0.67598	0.409285
Glysoja.09G024124	0.482293	0.465384	0.335818
Glysoja.09G024128	0	0	0
Glysoja.09G024129	0	0	0
Glysoja.09G024130	0	0	0
Glysoja.09G024132	0	0	0
Glysoja.09G024134	0.035418	0	0
Glysoja.09G024135	0	0	0
Glysoja.09G024136	0	0	0
Glysoja.09G024137	0	0	0.054306
Glysoja.09G024138	0	0	0
Glysoja.09G024139	0	0	0
Glysoja.09G024140	0	0	0
Glysoja.09G024141	0	0	0
Glysoja.09G024142	0	0	0
Glysoja.09G024145	0	0	0.003386
Glysoja.09G024146	0	0	0
Glysoja.09G024147	0	0	0
Glysoja.09G024148	0	0	0
Glysoja.09G024149	0	0	0
Glysoja.09G024150	0.023592	0.024174	0
Glysoja.09G024151	0.564883	0.968748	0.306098
Glysoja.09G024155	0	0	0
Glysoja.09G024156	0.150098	0	0
Glysoja.09G024157	0.045411	0	0
Glysoja.09G024158	0.048601	0	0
Glysoja.09G024159	0.033815	0	0
Glysoja.09G024160	0.064249	0	0
Glysoja.09G024161	0.041406	0	0
Glysoja.09G024162	0.063544	0	0
Glysoja.09G024163	0.156765	0	0
Glysoja.09G024164	0	0.236843	0.213905
Glysoja.09G024167	0	0	0
Glysoja.09G024168	0	0	0
Glysoja.09G024169	0	0	0
Glysoja.09G024170	0	0	0
Glysoja.09G024171	0	0	0
Glysoja.09G024172	0	0	0
Glysoja.09G024173	0	0	0
Glysoja.09G024174	0	0	0
Glysoja.09G024175	0	0	0
Glysoja.09G024176	0.121683	0.289225	0
Glysoja.09G024177	0	0.141369	0.21718
Glysoja.09G024178	0	0	0
Glysoja.09G024180	0	0	0
Glysoja.09G024181	0	0	0
Glysoja.09G024185	0.232458	0.023021	0
Glysoja.09G024188	0	0	0
Glysoja.09G024189	0.793465	0.52565	0.838935
Glysoja.09G024190	0	0	0
Glysoja.09G024192	0.558718	0.469407	0.225676
Glysoja.09G024193	0.319646	0.056842	0
Glysoja.09G024194	0	0	0
Glysoja.09G024195	0	0	0
Glysoja.09G024196	0	0	0
Glysoja.09G024197	0	0.395062	0.800346
Glysoja.09G024198	0.081526	0.150214	0.301644
Glysoja.09G024200	0	0	0
Glysoja.09G024203	0	0	0
Glysoja.09G024204	0	0	0
Glysoja.09G024207	0	0	0
Glysoja.09G024208	0	0.111545	0
Glysoja.09G024209	0	0	0
Glysoja.09G024212	0	0	0
Glysoja.09G024214	0	0	0
Glysoja.09G024215	0	0	0
Glysoja.09G024216	0	0	0
Glysoja.09G024218	0	0	0
Glysoja.09G024221	0	0	0
Glysoja.09G024222	0	0.19222	0
Glysoja.09G024223	0	0	0
Glysoja.09G024224	0.318333	0.101015	0.45196
Glysoja.09G024228	0	0	0
Glysoja.09G024229	0	0	0
Glysoja.09G024233	0	0	0
Glysoja.09G024234	0.218156	0.06074	0.788877
Glysoja.09G024236	0.612222	0.582821	0.858681
Glysoja.09G024238	0	0	0
Glysoja.09G024241	0	0	0
Glysoja.09G024243	0	0	0
Glysoja.09G024244	0	0	0
Glysoja.09G024245	0	0	0
Glysoja.09G024246	0	0	0
Glysoja.09G024248	0	0	0.014063
Glysoja.09G024251	0	0	0
Glysoja.09G024252	0	0.037714	0.480791
Glysoja.09G024253	0	0	0
Glysoja.09G024254	0	0	0.572167
Glysoja.09G024261	0	0	0
Glysoja.09G024262	0.089392	0.862633	0.13147
Glysoja.09G024263	0.440011	0.408079	0.721516
Glysoja.09G024264	0	0	0
Glysoja.09G024265	0	0	0
Glysoja.09G024266	0.060781	0.260524	0.49635
Glysoja.09G024267	0	0	0
Glysoja.09G024268	0	0	0
Glysoja.09G024269	0	0	0
Glysoja.09G024270	0.060326	0.569584	0.064986
Glysoja.09G024276	0.450569	0	0.01977
Glysoja.09G024277	0	0	0
Glysoja.09G024280	0	0	0
Glysoja.09G024282	0.848628	0.475404	0.68693
Glysoja.09G024284	0	0	0
Glysoja.09G024285	0.986706	0.245862	0.144742
Glysoja.09G024291	0	0	0
Glysoja.09G024299	0	0	0
Glysoja.09G024301	0.917636	0.840659	0.607045
Glysoja.09G024305	0.534809	0.403506	0.701815
Glysoja.09G024306	0	0	0
Glysoja.09G024308	0.91291	0.622259	0.305
Glysoja.09G024309	0	0	0
Glysoja.09G024315	0	0	0.525311
Glysoja.09G024316	0	0	0
Glysoja.09G024323	0	0	0
Glysoja.09G024325	0	0	0
Glysoja.09G024330	0	0	0
Glysoja.09G024331	0	0	0
Glysoja.09G024332	0	0	0
Glysoja.09G024333	0	0	0
Glysoja.09G024335	0	0	0
Glysoja.09G024339	0.809856	0	0
Glysoja.09G024340	0	0	0
Glysoja.09G024341	0	0	0
Glysoja.09G024344	0.767019	0.507234	0.978305
Glysoja.09G024345	0	0	0
Glysoja.09G024347	0	0	0
Glysoja.09G024349	0.558518	0.188616	0.620919
Glysoja.09G024352	0	0	0
Glysoja.09G024353	0	0.077083	0.126314
Glysoja.09G024354	0	0	0
Glysoja.09G024355	0	0	0.139777
Glysoja.09G024360	0.412561	0.125243	0.403737
Glysoja.09G024363	0	0	0
Glysoja.09G024366	0	0	0
Glysoja.09G024367	0	0	0
Glysoja.09G024368	0	0	0
Glysoja.09G024369	0	0	0
Glysoja.09G024370	0	0	0
Glysoja.09G024371	0	0	0
Glysoja.09G024372	0	0	0
Glysoja.09G024373	0	0	0
Glysoja.09G024374	0	0	0
Glysoja.09G024375	0	0	0
Glysoja.09G024376	0	0	0.104373
Glysoja.09G024382	0.416542	0.327545	0.744379
Glysoja.09G024386	0	0	0
Glysoja.09G024395	0	0.063793	0.128808
Glysoja.09G024396	0	0	0
Glysoja.09G024400	0	0	0
Glysoja.09G024404	0	0	0
Glysoja.09G024406	0	0	0
Glysoja.09G024407	0.106337	0.126056	0.397797
Glysoja.09G024410	0	0	0
Glysoja.09G024411	0	0	0
Glysoja.09G024414	0	0	0
Glysoja.09G024415	0.536438	0	0
Glysoja.09G024417	0.266325	0.098674	0
Glysoja.09G024418	0	0	0
Glysoja.09G024419	0	0	0
Glysoja.09G024421	0.107748	0	0.092731
Glysoja.09G024422	0.503893	0.342688	0.516648
Glysoja.09G024423	0.409502	0.425107	0.513183
Glysoja.09G024424	0	0.647233	0.310912
Glysoja.09G024426	0.246646	0.329528	0.449107
Glysoja.09G024427	0.122998	0	0
Glysoja.09G024428	0	0.028409	0
Glysoja.09G024436	0.493841	0.11359	0
Glysoja.09G024437	0	0	0
Glysoja.09G024446	0.138233	0.352345	0.357914
Glysoja.09G024453	0	0.03498	0.501061
Glysoja.09G024455	0.345869	0.334217	0.414309
Glysoja.09G024457	0	0	0
Glysoja.09G024460	0.760914	0.310078	0.572736
Glysoja.09G024461	0	0	0
Glysoja.09G024465	0	0	0.410099
Glysoja.09G024468	0.120228	0	0.93723
Glysoja.09G024469	0.83453	0.420291	0.496086
Glysoja.09G024472	0	0	0
Glysoja.09G024474	0	0	0
Glysoja.09G024475	0.604027	0.282126	0.870204
Glysoja.09G024478	0.217925	0.249598	0.373551
Glysoja.09G024479	0.699113	0.147887	0.709188
Glysoja.09G024480	0.231098	0.093766	0.255412
Glysoja.09G024481	0.112979	0.130392	0.174989
Glysoja.09G024483	0.167238	0.136685	0.382954
Glysoja.09G024485	0	0	0
Glysoja.09G024486	0.420371	0.447899	0.381027
Glysoja.09G024489	0.314588	0.275605	0.262535
Glysoja.09G024490	0	0	0
Glysoja.09G024491	0.072336	0.020033	0.222497
Glysoja.09G024493	0.479488	0.705238	0.269653
Glysoja.09G024494	0.229414	0.125616	0.263761
Glysoja.09G024495	0	0	0
Glysoja.09G024500	0	0	0.236886
Glysoja.09G024501	0	0	0
Glysoja.09G024503	0.90113	0.987038	1.303074
Glysoja.09G024504	0	0	0
Glysoja.09G024505	0.087574	0.111866	0.822907
Glysoja.09G024507	0	0	0
Glysoja.09G024511	0.186487	0.239377	0.193306
Glysoja.09G024514	0	0	0
Glysoja.09G024515	0	0	0
Glysoja.09G024516	0	0	0
Glysoja.09G024517	0.617755	0.063041	0
Glysoja.09G024524	0	0	0
Glysoja.09G024533	0.115907	0.158356	0.07967
Glysoja.09G024534	0.761474	0.809753	0.610922
Glysoja.09G024535	0	0.162891	0
Glysoja.09G024544	0.461017	0.092215	0
Glysoja.09G024548	0	0	0
Glysoja.09G024549	0.170478	0.990319	0.227495
Glysoja.09G024550	0.130998	0	0.202684
Glysoja.09G024551	0	0	0
Glysoja.09G024555	0	0.138548	0.138019
Glysoja.09G024558	0.123383	0	0.211313
Glysoja.09G024560	0.378833	0.591671	0.944803
Glysoja.09G024561	0.097236	0.070037	0.19435
Glysoja.09G024562	0.043904	0.568727	0.383637
Glysoja.09G024566	0	0	0
Glysoja.09G024569	0	0	0
Glysoja.09G024576	0	0	0
Glysoja.09G024577	0	0	0
Glysoja.09G024581	0	0	0
Glysoja.09G024587	0	0.536725	0.213723
Glysoja.09G024588	0	0.782272	0.422681
Glysoja.09G024593	0	0	0.188634
Glysoja.09G024594	0	0	0
Glysoja.09G024595	0	0	0.154655
Glysoja.09G024598	0	0	0
Glysoja.09G024602	0	0	0
Glysoja.09G024610	0	0.028528	0.018566
Glysoja.09G024617	0.255552	1.311701	0.204703
Glysoja.09G024620	0	0	0
Glysoja.09G024621	0.313022	0.072848	0.102037
Glysoja.09G024624	0	0	0
Glysoja.09G024632	0.568302	0.483764	0
Glysoja.09G024635	0	0	0
Glysoja.09G024637	0.654095	0.032296	0.959066
Glysoja.09G024638	0.541325	0.301557	0.40741
Glysoja.09G024639	0.189996	0	0
Glysoja.09G024645	0.120984	0.029079	0.095597
Glysoja.09G024662	0	0	0.143662
Glysoja.09G024665	0	0	0
Glysoja.09G024666	0	0	0
Glysoja.09G024669	0.279202	0.581938	0.859013
Glysoja.09G024674	0	0	0
Glysoja.09G024675	0	0	0
Glysoja.09G024676	0	0	0
Glysoja.09G024677	0.249808	0.210341	1.224521
Glysoja.09G024678	0.47381	0.022394	0.443161
Glysoja.09G024682	0	0.158999	0
Glysoja.09G024683	0.502521	0.455124	0.182586
Glysoja.09G024685	0.176101	0	0.137862
Glysoja.09G024686	0	0	0.157283
Glysoja.09G024687	0	0	0.225885
Glysoja.09G024696	0	0	0
Glysoja.09G024700	0	0	0
Glysoja.09G024704	0	0	0
Glysoja.09G024705	0.273309	0.136435	0.43841
Glysoja.09G024709	0	0	0
Glysoja.09G024712	0.217534	0.248301	0.347309
Glysoja.09G024713	0	0	0
Glysoja.09G024718	0	0	0
Glysoja.09G024719	0	0	0.179928
Glysoja.09G024725	0	0	0
Glysoja.09G024734	0.291743	0.184605	0.513752
Glysoja.09G024736	0	0	0
Glysoja.09G024737	0.025838	0.025223	0.238427
Glysoja.09G024738	0	0.03631	0
Glysoja.09G024740	0.621338	0.221878	0.605034
Glysoja.09G024741	0	0	0
Glysoja.09G024742	0.524994	0.897482	0.466742
Glysoja.09G024743	0	0	0
Glysoja.09G024744	0	0	0
Glysoja.09G024745	0	0	0
Glysoja.09G024746	0	0	0.182754
Glysoja.09G024747	0	0	0
Glysoja.09G024748	0	0	0
Glysoja.09G024755	0	0	0
Glysoja.09G024757	0.206186	0.837596	0.939732
Glysoja.09G024759	0	0	0.088825
Glysoja.09G024767	0.934061	0.326505	0.036737
Glysoja.09G024771	0	0.464031	0.323378
Glysoja.09G024776	0.979941	0.267558	0.556407
Glysoja.09G024777	0	0	0
Glysoja.09G024803	0.36298	0.591219	0.391234
Glysoja.09G024812	0.269129	0.408249	0.862534
Glysoja.09G024816	0	0	0
Glysoja.09G024818	0.437872	0.978116	0
Glysoja.09G024827	0	0	0
Glysoja.09G024832	0	0.056525	0.549898
Glysoja.09G024838	0	0.066829	0
Glysoja.09G024840	0.038227	0.035414	0.324083
Glysoja.09G024841	0	0	0
Glysoja.09G024846	0	0.05912	0
Glysoja.09G024849	0	0	0
Glysoja.09G024853	0	0	0
Glysoja.09G024866	0	0	0
Glysoja.09G024874	0.778518	0.381063	0.606021
Glysoja.09G024878	0	0	0
Glysoja.09G024882	0	0	0
Glysoja.09G024883	0	0	0
Glysoja.09G024898	0.039248	0	0.081203
Glysoja.09G024900	0.283233	0.019441	0
Glysoja.09G024904	0.416375	0.180537	0.652634
Glysoja.09G024905	0.780876	0.315783	0.303344
Glysoja.09G024906	0	0	0.21036
Glysoja.09G024909	0.133424	0.08492	0.779444
Glysoja.09G024914	0.802467	0.278411	0.268088
Glysoja.09G024915	0.899248	0.471011	0
Glysoja.09G024923	0.31986	0.049544	0
Glysoja.09G024930	0.198533	0.232259	0
Glysoja.09G024931	0	0	0
Glysoja.09G024932	0.210304	0	0
Glysoja.09G024949	0	0.056905	0.149397
Glysoja.09G024954	0	0	0
Glysoja.09G024955	0	0	0
Glysoja.09G024957	0	0	0
Glysoja.09G024960	0.183882	0.095802	0
Glysoja.09G024967	0	0	0.065628
Glysoja.09G024969	0	0	0
Glysoja.09G024970	0	0	0.318531
Glysoja.09G024971	0	0	0
Glysoja.09G024972	0.105371	0.254178	0.660051
Glysoja.09G024973	0.61735	0.135624	0.876332
Glysoja.09G024977	0	0.385121	0
Glysoja.09G024978	0.068081	0.0529	0.021715
Glysoja.09G024981	0.680502	0.923256	0.301984
Glysoja.09G024988	0	0	0
Glysoja.09G024998	0	0	0
Glysoja.09G025004	0.875011	0.274767	0.620392
Glysoja.09G025005	0	0	0
Glysoja.09G025006	0	0	0
Glysoja.09G025007	0	0	0.027621
Glysoja.09G025010	0.25471	0.258576	0.51811
Glysoja.09G025011	0.992342	0.616042	0.9292
Glysoja.09G025017	0	0	0
Glysoja.09G025018	0	0	0
Glysoja.09G025021	0.15418	0	0
Glysoja.09G025022	0.365712	0.214403	0.893138
Glysoja.09G025025	0	0	0
Glysoja.09G025026	0	0.06767	0
Glysoja.09G025040	0.190853	0.028315	0.158326
Glysoja.09G025041	0	0	0
Glysoja.09G025045	0.42792	0.345483	0.393308
Glysoja.09G025047	0.079243	0.05327	0.160962
Glysoja.09G025056	0	0	0
Glysoja.09G025059	0.043623	0	0
Glysoja.09G025061	0.086879	0.089925	0.134515
Glysoja.09G025072	0	0	0
Glysoja.09G025073	0	0	0
Glysoja.09G025074	0	0	0
Glysoja.09G025075	0.736814	0.045007	0.212918
Glysoja.09G025080	0.476554	0.162055	0.305977
Glysoja.09G025081	0.076019	0.083685	0.079166
Glysoja.09G025082	0	0	0.204043
Glysoja.09G025086	0.278738	0	0
Glysoja.09G025094	0.670898	0.224367	0.629196
Glysoja.09G025096	0.471964	0	0.08266
Glysoja.09G025097	0.148741	0.245955	0.123427
Glysoja.09G025098	0.140644	0.036515	0
Glysoja.09G025099	0.161904	0.252633	0
Glysoja.09G025100	0.142166	0.036665	0.696868
Glysoja.09G025104	0	0	0
Glysoja.09G025105	0	0	0
Glysoja.09G025106	0	0	0
Glysoja.09G025108	0.527744	0.889739	0.615145
Glysoja.09G025114	0	0	0
Glysoja.09G025116	0	0	0
Glysoja.09G025118	0	0	0.798737
Glysoja.09G025124	0	0.127288	0
Glysoja.09G025125	0	0	0
Glysoja.09G025130	0	0	0
Glysoja.09G025132	0	0	0
Glysoja.09G025135	0	0	0.046304
Glysoja.09G025137	0	0.134538	0.033504
Glysoja.09G025141	0	0	0.162941
Glysoja.09G025143	0	0	0
Glysoja.09G025144	0	0	0
Glysoja.09G025146	0.12957	0.103229	0.062701
Glysoja.09G025148	0.286399	0.382694	0.656421
Glysoja.09G025151	0	0	0
Glysoja.09G025152	0	0	0
Glysoja.09G025155	0	0	0
Glysoja.09G025156	0	0	0
Glysoja.09G025157	0.066479	0.020386	0.105866
Glysoja.09G025159	0	0	0
Glysoja.09G025165	0.22227	0	0
Glysoja.09G025166	0.127954	0.233016	0.646091
Glysoja.09G025184	0	0	0.175929
Glysoja.09G025185	0.082765	0.041815	0
Glysoja.09G025189	0	0	0.417006
Glysoja.09G025195	0.844017	0.683553	0.886396
Glysoja.09G025212	0.343345	0.100189	1.851514
Glysoja.09G025215	0	0	0
Glysoja.09G025219	0	0	0
Glysoja.09G025222	0.229564	0.185427	0.342679
Glysoja.09G025227	0.116167	0.073662	0.169418
Glysoja.09G025231	0	0	0
Glysoja.09G025232	0	0	0
Glysoja.09G025233	0	0.046891	0.894535
Glysoja.09G025236	0.318116	0.634668	0.933341
Glysoja.09G025242	0	0	0
Glysoja.09G025244	0	0	0
Glysoja.09G025246	0.613956	0.143225	0.438709
Glysoja.09G025247	0	0	0
Glysoja.09G025250	0	0	0
Glysoja.09G025251	0	0	0
Glysoja.09G025256	0	0	1.25237
Glysoja.09G025257	0	0	0
Glysoja.09G025258	0	0	0
Glysoja.09G025264	0	0	0
Glysoja.09G025267	0	0	0.096351
Glysoja.09G025270	0.217917	0	0.590344
Glysoja.09G025278	0	0	0
Glysoja.09G025281	0	0	0
Glysoja.09G025282	0.418044	0.354907	0.319596
Glysoja.09G025285	0	0.211576	0.446446
Glysoja.09G025286	0.247499	0.211893	0.603892
Glysoja.09G025288	0	0	0
Glysoja.09G025289	0	0	0
Glysoja.09G025296	0	0	0
Glysoja.09G025301	0.332612	0	0.344468
Glysoja.09G025302	0.828147	0.632458	0.668817
Glysoja.09G025307	0.58103	0.572536	0.639964
Glysoja.09G025308	0.940889	0.164578	0.862389
Glysoja.09G025310	0	0.168498	0.540349
Glysoja.09G025311	0	0	0
Glysoja.09G025312	0	0	0
Glysoja.09G025316	0	0	0
Glysoja.09G025317	0	0	0
Glysoja.09G025319	0	0	0
Glysoja.09G025320	0	0	0
Glysoja.09G025321	0	0	0
Glysoja.09G025322	0	0	0
Glysoja.09G025325	0.062913	0.196008	0.170517
Glysoja.09G025326	0.196695	0.029237	0
Glysoja.09G025327	0.95599	0.105408	0
Glysoja.09G025329	0	0.213159	0
Glysoja.09G025331	0.300889	0.248646	0.234896
Glysoja.09G025337	0	0	0
Glysoja.09G025338	0	0	0.153551
Glysoja.09G025347	0.220108	0.301331	0.392544
Glysoja.09G025348	0.459379	0.400829	0.915916
Glysoja.09G025349	0.463559	0.34195	1.004565
Glysoja.09G025350	0	0	0
Glysoja.09G025362	0	0	0
Glysoja.09G025366	0.125693	0.112586	0.251007
Glysoja.09G025367	0.440279	0.207361	0
Glysoja.09G025368	0	0	0
Glysoja.09G025373	0	0	0
Glysoja.09G025374	0	0	0
Glysoja.09G025379	0	0	0
Glysoja.09G025380	0	0	0
Glysoja.09G025381	0	0	0
Glysoja.09G025384	0.053974	0.081711	0.058588
Glysoja.09G025387	0.721939	0	0
